IDNAME,RA,Dec,z,LookbackTime,SFR,F250,NAME_IAU,Feature
G15.DR1.48440,218.985321,-0.0629749969,2.12016582,10.5391645,1890.03833,0.026538,HATLAS J143556.4-000346,-
G15.DR1.4845,218.099991,1.15967202,2.3970623,10.9106188,6396.64062,0.064829,HATLAS J143223.9+010934,-
G15.DR1.48455,216.210571,-0.372936994,2.96730256,11.4839363,4849.896,0.026512,HATLAS J142450.5-002222,-
G15.DR1.4847,219.358307,1.15271294,0.24268204,2.84641171,46.6208038,0.061425,HATLAS J143725.9+010909,-
G15.DR1.4848,217.780579,0.92395699,0.573054254,5.52831602,184.09613,0.046319,HATLAS J143107.3+005526,-
G15.DR1.48487,213.029022,1.07981503,1.34663928,8.93346119,618.396362,0.02606,HATLAS J141206.9+010447,-
G15.DR1.4851,217.133026,1.12580204,0.619336545,5.82455683,213.715591,0.046273,HATLAS J142831.9+010732,-
G15.DR1.4852,212.060638,0.763723016,0.778917491,6.7313509,459.98764,0.062842,HATLAS J140814.5+004549,-
G15.DR1.48526,212.473526,-0.661089003,2.65337515,11.195159,3579.32812,0.027284,HATLAS J140953.6-003939,-
G15.DR1.4853,212.196426,0.678165972,0.569177985,5.50277185,227.155609,0.058108,HATLAS J140847.1+004041,-
G15.DR1.48530,214.081512,-0.88092798,3.08693147,11.5799665,5659.85107,0.027402,HATLAS J141619.5-005251,-
G15.DR1.4854,213.906143,-0.512898982,1.86356473,10.117444,3168.08423,0.061672,HATLAS J141537.4-003046,-
G15.DR1.4855,215.641129,0.419176012,0.905903518,7.34446096,628.792908,0.062753,HATLAS J142233.8+002509,-
G15.DR1.4856,214.299667,-0.323139012,0.864878833,7.15571928,421.674652,0.046436,HATLAS J141711.9-001923,-
G15.DR1.4857,220.819977,0.867038012,1.65248179,9.69789124,1754.68347,0.045804,HATLAS J144316.7+005201,-
G15.DR1.48592,214.023712,-0.674978018,3.63443112,11.9434881,9656.28809,0.026736,HATLAS J141605.6-004029,-
G15.DR1.4860,221.721863,-0.217617005,1.11301029,8.18036461,950.318726,0.061226,HATLAS J144653.2-001303,-
G15.DR1.4862,216.469574,1.14909506,0.402182996,4.27925444,111.872559,0.056066,HATLAS J142552.6+010856,-
G15.DR1.48621,213.121063,-0.424169004,2.57148027,11.10958,3298.67773,0.027506,HATLAS J141229.0-002527,-
G15.DR1.48629,221.76796,-0.119538002,2.36353588,10.8694725,2616.95508,0.027536,HATLAS J144704.3-000710,-
G15.DR1.4864,214.288971,0.926147997,0.85138154,7.09173918,406.179565,0.046188,HATLAS J141709.3+005534,-
G15.DR1.4865,216.978317,0.714978993,0.0849900022,1.10467517,4.71805811,0.047053,HATLAS J142754.7+004253,-
G15.DR1.4866,219.964264,0.927246988,1.422346,9.14312077,1231.63538,0.045772,HATLAS J143951.4+005538,-
G15.DR1.4868,219.981277,1.13248706,0.131999999,1.66276228,10.9148674,0.046331,HATLAS J143955.5+010756,-
G15.DR1.4871,220.517883,-0.0965640023,2.84936237,11.3821802,7270.04004,0.045001,HATLAS J144204.2-000547,-
G15.DR1.48715,216.579529,-0.158792004,3.24085617,11.6938486,6586.94043,0.027186,HATLAS J142619.0-000931,-
G15.DR1.48727,214.181961,0.796518028,4.85545731,12.465209,12785.8594,0.010432,HATLAS J141643.6+004747,-
G15.DR1.4873,219.113327,0.234846994,1.68223166,9.76166344,2364.92505,0.059144,HATLAS J143627.1+001405,-
G15.DR1.4877,218.020477,-0.93542701,2.32532692,10.8214417,5200.79297,0.057192,HATLAS J143204.9-005607,-
G15.DR1.48770,215.514603,-0.264791012,2.74444604,11.2850275,3937.59155,0.027235,HATLAS J142203.5-001553,-
G15.DR1.4879,213.364655,1.14757705,0.30647999,3.45475864,64.9308777,0.054814,HATLAS J141327.5+010851,-
G15.DR1.4880,220.912003,0.275469989,2.38093185,10.8909578,4438.01953,0.045798,HATLAS J144338.8+001631,-
G15.DR1.4881,220.552277,1.22357202,0.612567008,5.78223133,204.364517,0.045237,HATLAS J144212.5+011324,-
G15.DR1.48857,216.130219,0.251426995,0.373035997,4.03862524,52.1991577,0.030299,HATLAS J142431.2+001505,-
G15.DR1.4886,217.905685,0.0419629999,0.986539066,7.69184113,570.230042,0.047607,HATLAS J143137.3+000231,-
G15.DR1.48861,213.845871,0.349963009,3.32767701,11.7537251,5369.48682,0.020309,HATLAS J141523.0+002059,-
G15.DR1.48865,219.114594,-0.677666008,1.13428664,8.2564373,454.383392,0.028051,HATLAS J143627.5-004039,-
G15.DR1.4887,217.590881,-0.600081027,0.761690021,6.64126682,325.812256,0.046489,HATLAS J143021.8-003600,-
G15.DR1.4888,220.637177,0.142553002,2.72394609,11.2652607,6681.38574,0.047188,HATLAS J144232.9+000833,-
G15.DR1.48882,213.303101,1.33019805,1.58392942,9.54440784,792.387817,0.02288,HATLAS J141312.7+011948,-
G15.DR1.48897,216.211533,0.0299859997,3.57215929,11.9075251,9031.54688,0.026708,HATLAS J142450.7+000147,-
G15.DR1.489,221.371384,-0.36976999,0.516875029,5.14601851,324.865204,0.100164,HATLAS J144529.1-002211,-
G15.DR1.4891,220.464767,0.994702995,0.14384,1.7978406,13.301878,0.047957,HATLAS J144151.5+005940,-
G15.DR1.48916,214.615677,0.78905499,4.77219534,12.4381819,22679.4141,0.019981,HATLAS J141827.7+004720,-
G15.DR1.4894,221.825333,0.527894974,1.91035748,10.2009296,3363.20093,0.061542,HATLAS J144718.0+003140,-
G15.DR1.4895,214.07045,-0.392783999,1.28756273,8.75903511,1237.69995,0.057697,HATLAS J141616.9-002334,-
G15.DR1.4896,215.275223,-0.423310995,0.739051998,6.52019024,317.744446,0.048258,HATLAS J142106.0-002523,-
G15.DR1.4897,213.036636,-0.535678029,0.923307836,7.42200899,666.935547,0.0641,HATLAS J141208.7-003208,-
G15.DR1.49,221.035858,1.19611502,0.0279900003,0.378232598,7.12331915,0.448986,HATLAS J144408.6+011146,-
G15.DR1.490,217.676178,-0.0265289992,0.11789,1.4989568,18.5917282,0.098399,HATLAS J143042.2-000135,-
G15.DR1.4900,214.850525,0.771771014,0.731579006,6.47950315,385.19339,0.059742,HATLAS J141924.1+004618,-
G15.DR1.49014,216.212173,-0.866724014,4.03946733,12.1512947,13997.0498,0.025898,HATLAS J142450.9-005200,-
G15.DR1.4902,221.006882,-0.394560009,0.42482999,4.46026516,99.4164505,0.044811,HATLAS J144401.6-002340,-
G15.DR1.4904,214.817429,0.666134,1.66684651,9.72887039,1852.54468,0.047354,HATLAS J141916.1+003958,-
G15.DR1.4905,212.780014,0.202332005,0.43553108,4.54404688,143.442093,0.06166,HATLAS J141107.2+001208,-
G15.DR1.49050,214.065063,-0.980780005,2.60180068,11.141819,3626.84961,0.029265,HATLAS J141615.6-005850,-
G15.DR1.49066,216.867554,0.413136989,3.1189971,11.6045895,5079.36816,0.023796,HATLAS J142728.2+002447,-
G15.DR1.4907,217.484543,-0.178687006,1.81880021,10.0345888,2294.33276,0.047429,HATLAS J142956.2-001043,-
G15.DR1.4908,213.524734,-0.0361239985,0.417432338,4.40170288,127.830887,0.059722,HATLAS J141405.9-000210,-
G15.DR1.4909,220.920212,-0.479701012,0.322519988,3.60002136,58.4918823,0.044749,HATLAS J144340.8-002846,-
G15.DR1.4910,215.294006,1.06577396,3.05891109,11.5581055,12079.7402,0.06002,HATLAS J142110.5+010356,-
G15.DR1.49116,215.192078,-0.0865459964,1.98867881,10.3337669,1331.44885,0.022024,HATLAS J142046.0-000511,-
G15.DR1.4914,213.182236,1.13891304,1.79261672,9.98463249,2892.57983,0.06197,HATLAS J141243.7+010820,-
G15.DR1.4915,220.475266,0.164036006,1.73848712,9.8779335,2043.14465,0.047177,HATLAS J144154.0+000950,-
G15.DR1.49155,219.666794,0.279085994,1.87537944,10.1387854,1324.02771,0.025372,HATLAS J143840.0+001644,-
G15.DR1.49179,212.764252,-0.841132998,2.23715448,10.7053347,2352.64648,0.028687,HATLAS J141103.4-005028,-
G15.DR1.4920,214.172119,1.43513703,0.146369994,1.82642984,14.2443056,0.049431,HATLAS J141641.3+012606,-
G15.DR1.4927,213.352615,-0.147955,0.498474002,5.01503372,184.076187,0.060943,HATLAS J141324.6-000852,-
G15.DR1.49281,218.687988,0.0987560004,2.19643593,10.6491499,2117.42212,0.027094,HATLAS J143445.1+000555,-
G15.DR1.4930,220.019196,1.26086998,2.55114508,11.087574,5282.61279,0.045094,HATLAS J144004.6+011539,-
G15.DR1.4932,214.941971,1.21749902,0.191520005,2.32073736,31.1348228,0.064459,HATLAS J141946.0+011302,-
G15.DR1.49329,216.229919,1.44864094,3.4666326,11.8437119,8217.96582,0.027026,HATLAS J142455.1+012655,-
G15.DR1.4936,216.168472,0.129671007,0.333653003,3.6991148,85.2329102,0.061047,HATLAS J142440.4+000746,-
G15.DR1.4938,219.640564,1.37883401,1.4111762,9.1131115,1251.96338,0.047393,HATLAS J143833.7+012243,-
G15.DR1.494,218.5923,0.106123999,0.136910006,1.71903682,34.203064,0.135169,HATLAS J143422.1+000622,-
G15.DR1.4941,214.143112,1.09156704,0.468403995,4.79457426,127.436935,0.047653,HATLAS J141634.3+010529,-
G15.DR1.49412,220.692825,-0.900927007,3.26883173,11.7134676,5840.40869,0.023394,HATLAS J144246.2-005403,-
G15.DR1.4943,214.709717,0.401706994,1.60894656,9.60146904,1647.82251,0.045858,HATLAS J141850.3+002406,-
G15.DR1.49449,221.177734,0.699470997,3.46458077,11.8423777,7614.39307,0.025077,HATLAS J144442.6+004158,-
G15.DR1.4945,217.456818,1.41944003,0.986317754,7.69092083,568.67688,0.047504,HATLAS J142949.6+012509,-
G15.DR1.4947,212.153473,1.28325498,0.605031013,5.73472595,264.018585,0.059652,HATLAS J140836.8+011659,-
G15.DR1.4949,216.35173,0.966832995,0.11688,1.4871124,11.0354986,0.059502,HATLAS J142524.4+005800,-
G15.DR1.4950,215.755676,-0.46340701,0.602072001,5.71595478,259.290863,0.059292,HATLAS J142301.3-002748,-
G15.DR1.49501,216.014587,0.207495004,3.51126719,11.8711252,8540.49316,0.026784,HATLAS J142403.4+001226,-
G15.DR1.49508,219.184402,1.42931604,2.91420865,11.4390898,4544.69043,0.026305,HATLAS J143644.2+012545,-
G15.DR1.4951,214.13295,-0.348825991,0.472014993,4.82148027,151.683319,0.05568,HATLAS J141631.9-002055,-
G15.DR1.49531,217.460037,1.147488,4.48452759,12.3368435,17234.2031,0.020312,HATLAS J142950.4+010850,-
G15.DR1.4954,214.028778,0.0451169983,2.58994722,11.1292906,5594.88818,0.045749,HATLAS J141606.9+000242,-
G15.DR1.4955,220.446838,-0.146639004,1.14265597,8.28588963,751.869202,0.045675,HATLAS J144147.2-000847,-
G15.DR1.4957,220.22876,0.578312993,0.638476014,5.94237041,218.569489,0.044551,HATLAS J144054.9+003441,-
G15.DR1.49589,219.911255,-0.293963999,2.22564054,10.6896324,2304.38501,0.028487,HATLAS J143938.7-001738,-
G15.DR1.4959,219.768356,-0.269528002,1.03411937,7.88322163,800.867126,0.060453,HATLAS J143904.4-001610,-
G15.DR1.496,215.511444,-0.965487003,0.0748500004,0.979560196,10.7071743,0.137337,HATLAS J142202.7-005755,-
G15.DR1.4960,212.161057,1.40595305,1.08576298,8.08047009,904.707397,0.061412,HATLAS J140838.6+012421,-
G15.DR1.4963,213.836304,1.36708999,1.5723623,9.51759148,1560.5033,0.045854,HATLAS J141520.7+012201,-
G15.DR1.49653,214.328079,0.784282029,3.55772662,11.8990345,6837.90283,0.020539,HATLAS J141718.7+004703,-
G15.DR1.4966,213.67627,0.335148007,1.37711561,9.01969147,1500.41345,0.06005,HATLAS J141442.3+002006,-
G15.DR1.4969,213.147842,0.805312991,0.258249998,2.99951696,50.913456,0.059477,HATLAS J141235.4+004819,-
G15.DR1.49693,219.228546,-0.220155999,3.54077148,11.8889236,8960.12109,0.027383,HATLAS J143654.8-001312,-
G15.DR1.497,213.272629,-0.0174889993,0.179800004,2.19525576,57.1202736,0.134056,HATLAS J141305.4-000102,-
G15.DR1.4970,217.485489,0.29796201,0.0920300037,1.19053078,5.34563208,0.045781,HATLAS J142956.5+001752,-
G15.DR1.4972,216.554688,0.851321995,1.06196189,7.99085474,802.328979,0.057275,HATLAS J142613.1+005104,-
G15.DR1.49732,219.52182,0.173334002,2.82033277,11.3559284,4204.70898,0.026841,HATLAS J143805.2+001024,-
G15.DR1.4975,219.135757,0.442939997,0.461769998,4.74482775,159.397049,0.061329,HATLAS J143632.5+002634,-
G15.DR1.4976,215.371521,-0.797366023,0.0842600018,1.09572625,5.88115311,0.059735,HATLAS J142129.1-004750,-
G15.DR1.4977,218.540695,1.05963302,0.339870006,3.75384092,87.7647476,0.060601,HATLAS J143409.7+010334,-
G15.DR1.4980,214.575592,-0.108172998,1.64607656,9.68391609,1763.85034,0.046464,HATLAS J141818.1-000629,-
G15.DR1.49800,218.101654,-0.249697998,2.49217486,11.0220442,2414.42358,0.021989,HATLAS J143224.3-001458,-
G15.DR1.4981,216.952805,1.10832298,0.853219032,7.10051298,400.639374,0.045314,HATLAS J142748.6+010629,-
G15.DR1.4982,214.31366,0.763023973,0.503244519,5.04927683,143.044144,0.046538,HATLAS J141715.2+004546,-
G15.DR1.4983,220.365799,0.902257979,0.403146595,4.28706646,94.8900833,0.047285,HATLAS J144127.7+005408,-
G15.DR1.4984,221.342773,0.117280997,0.408093005,4.3269887,99.4300308,0.048429,HATLAS J144522.2+000702,-
G15.DR1.4985,221.064499,-0.750989974,0.999526262,7.74504042,580.587769,0.047186,HATLAS J144415.4-004503,-
G15.DR1.49858,216.737335,0.185842007,1.89305091,10.170414,1453.30444,0.027207,HATLAS J142656.9+001109,-
G15.DR1.4986,220.043045,0.618589997,0.633467197,5.91178417,229.528595,0.047473,HATLAS J144010.3+003706,-
G15.DR1.49868,219.999359,0.122851998,3.94547057,12.1068058,11734.543,0.023889,HATLAS J143959.8+000722,-
G15.DR1.4989,212.500687,0.743580997,1.92063498,10.218811,3468.65015,0.062623,HATLAS J141000.1+004436,-
G15.DR1.49895,221.792862,0.985523999,3.065588,11.5633745,5483.49609,0.027102,HATLAS J144710.2+005907,-
G15.DR1.499,220.699615,-0.754248977,1.38365841,9.03785992,2644.89258,0.104754,HATLAS J144247.9-004515,-
G15.DR1.49918,220.63356,-0.839953005,2.26559591,10.7436495,2039.14771,0.024051,HATLAS J144232.0-005023,-
G15.DR1.4993,214.471146,1.13462305,1.76252472,9.92592239,2098.44165,0.046856,HATLAS J141753.0+010804,-
G15.DR1.4994,216.062912,-0.647933006,0.36966601,4.01022243,97.8614731,0.057664,HATLAS J142415.0-003852,-
G15.DR1.4998,213.978043,-0.932817996,1.32846487,8.88084888,1409.03809,0.061243,HATLAS J141554.7-005558,-
G15.DR1.50,220.337555,-0.759805977,0.0798999965,1.0420872,38.0512314,0.428856,HATLAS J144121.0-004535,-
G15.DR1.5000,218.000793,0.860975027,1.89992678,10.1825752,3291.4668,0.061061,HATLAS J143200.1+005139,-
G15.DR1.5003,213.212433,-0.153840005,0.129749998,1.63684881,13.648612,0.060142,HATLAS J141250.9-000913,-
G15.DR1.50044,213.88707,-0.747662008,0.125379995,1.58629799,6.38934278,0.030083,HATLAS J141532.8-004451,-
G15.DR1.50055,215.95932,-0.917997003,3.03442836,11.5386982,5095.13721,0.026008,HATLAS J142350.2-005504,-
G15.DR1.50065,212.418701,0.0162560008,3.00292039,11.5133162,5043.82275,0.026598,HATLAS J140940.4+000058,-
G15.DR1.5008,215.109756,-0.00392800011,1.19389749,8.46105576,871.6427,0.04807,HATLAS J142026.3-000014,-
G15.DR1.50082,213.22641,0.0631790012,3.87559509,12.0723743,12437.7725,0.027027,HATLAS J141254.3+000347,-
G15.DR1.5009,213.814026,0.858897984,0.568005025,5.49501181,176.981125,0.045267,HATLAS J141515.3+005132,-
G15.DR1.501,218.090836,0.177735999,0.0547900014,0.726878703,5.35852575,0.098374,HATLAS J143221.8+001039,-
G15.DR1.5010,218.682373,0.297001004,0.402469993,4.2815814,126.519638,0.063299,HATLAS J143443.7+001749,-
G15.DR1.50107,216.305908,0.261548996,1.80986178,10.0176716,1340.93042,0.028061,HATLAS J142513.4+001541,-
G15.DR1.5011,215.176147,0.359041005,1.52274466,9.39935398,1911.94043,0.060592,HATLAS J142042.2+002132,-
G15.DR1.50144,218.538757,-0.488602012,3.70501852,11.9829073,8694.83691,0.022553,HATLAS J143409.3-002918,-
G15.DR1.5016,220.19104,0.264488995,1.95180786,10.272212,2680.3042,0.046479,HATLAS J144045.8+001552,-
G15.DR1.50161,220.408371,-0.299510986,3.84323549,12.0559816,9645.28613,0.021697,HATLAS J144138.0-001758,-
G15.DR1.50185,215.976044,0.95825702,3.29166603,11.7292986,6368.60596,0.024967,HATLAS J142354.2+005729,-
G15.DR1.5019,219.449692,-0.821349025,0.681227922,6.19624615,349.205231,0.062383,HATLAS J143747.9-004916,-
G15.DR1.5022,216.515579,1.293051,4.83104714e-06,6.65668922e-05,1.67211045e-08,0.048811,HATLAS J142603.7+011734,-
G15.DR1.5023,220.871857,0.156264007,2.36993885,10.8774719,4391.25049,0.045899,HATLAS J144329.2+000922,-
G15.DR1.5024,212.584595,0.776713014,0.773739994,6.70446682,450.455902,0.062319,HATLAS J141020.3+004636,-
G15.DR1.5025,220.310028,-0.128343999,0.768690944,6.67809629,352.317993,0.049342,HATLAS J144114.4-000742,-
G15.DR1.5026,219.469589,0.827174008,1.32654035,8.87521648,1407.14343,0.061286,HATLAS J143752.7+004937,-
G15.DR1.5027,219.350662,-0.138392001,1.48132837,9.29649639,1722.97876,0.058258,HATLAS J143724.1-000818,-
G15.DR1.5029,221.262665,-0.856145024,1.0139519,7.80328131,722.629272,0.056825,HATLAS J144503.0-005122,-
G15.DR1.503,219.202011,-0.580224991,0.0821999982,1.07042265,12.256197,0.131188,HATLAS J143648.4-003448,-
G15.DR1.5031,220.405731,0.723737001,2.48650169,11.0156212,5009.24756,0.045876,HATLAS J144137.3+004325,-
G15.DR1.5032,216.102631,-0.923304975,1.36906445,8.99714184,1434.2998,0.058169,HATLAS J142424.6-005523,-
G15.DR1.5033,215.059875,-0.732942998,0.360641986,3.93359566,75.6863556,0.046668,HATLAS J142014.3-004358,-
G15.DR1.5034,213.191223,-0.119557001,1.40084016,9.08510494,1604.64014,0.061707,HATLAS J141245.8-000710,-
G15.DR1.5035,214.329117,0.0514740013,0.0528800003,0.702456057,1.81360173,0.046108,HATLAS J141718.9+000305,-
G15.DR1.50353,212.1259,-0.419340998,2.79621434,11.3337746,4260.4751,0.027851,HATLAS J140830.2-002509,-
G15.DR1.5036,216.602188,1.48528397,1.63634181,9.66257095,1727.51501,0.046156,HATLAS J142624.5+012907,-
G15.DR1.50363,215.582993,0.621401012,2.39705181,10.9105816,2694.6228,0.02731,HATLAS J142219.9+003717,-
G15.DR1.5037,213.54425,0.226118997,1.15342343,8.32347965,1006.47308,0.059992,HATLAS J141410.6+001334,-
G15.DR1.50382,221.328598,-0.79214102,3.31243443,11.7434282,6138.52295,0.02359,HATLAS J144518.8-004731,-
G15.DR1.50386,221.317001,-0.78392297,4.1038909,12.1806593,13098.8457,0.022768,HATLAS J144516.0-004702,-
G15.DR1.504,220.429016,0.76722002,1.69519305,9.78894424,4162.6875,0.102182,HATLAS J144142.9+004601,-
G15.DR1.5040,212.071609,-0.883040011,0.351740003,3.85713887,97.150032,0.063121,HATLAS J140817.1-005258,-
G15.DR1.5041,215.230087,1.258618,1.65884292,9.71164989,2452.57373,0.063447,HATLAS J142055.2+011531,-
G15.DR1.5042,212.036011,-0.671864986,1.4987396,9.3402195,1996.80139,0.065712,HATLAS J140808.6-004018,-
G15.DR1.50433,215.480911,0.698139012,2.40091181,10.9152718,2645.6626,0.026708,HATLAS J142155.4+004153,-
G15.DR1.5045,213.368042,-0.696676016,0.227300003,2.69204664,39.7006836,0.059376,HATLAS J141328.3-004148,-
G15.DR1.5046,220.764221,1.27502096,1.49058414,9.31981182,1458.6001,0.048609,HATLAS J144303.4+011630,-
G15.DR1.50462,220.017654,-0.151887,3.38444662,11.7913094,7503.646,0.026843,HATLAS J144004.2-000906,-
G15.DR1.5047,217.358292,0.703782976,2.53737211,11.0725231,5217.4209,0.045131,HATLAS J142925.9+004213,-
G15.DR1.5048,212.762619,-0.00309900008,2.01098323,10.3700848,3602.38916,0.057924,HATLAS J141103.0-000011,-
G15.DR1.5049,214.398605,-0.484358013,0.0842600018,1.09572625,4.48408985,0.045545,HATLAS J141735.6-002903,-
G15.DR1.505,218.831451,0.998197973,0.124920003,1.5809586,29.0616436,0.137926,HATLAS J143519.5+005953,-
G15.DR1.5050,217.699997,-0.837495029,0.400864005,4.26854944,90.6686249,0.045796,HATLAS J143048.0-005014,-
G15.DR1.50501,221.918121,0.563275993,3.15073752,11.6284704,5709.78857,0.025891,HATLAS J144740.3+003347,-
G15.DR1.5052,213.315659,-0.567174971,0.140290007,1.75756514,16.2997704,0.06157,HATLAS J141315.7-003401,-
G15.DR1.50535,212.551682,-0.0820190012,3.62505507,11.9381886,9574.00586,0.026839,HATLAS J141012.4-000455,-
G15.DR1.5054,214.424667,1.30690503,0.816870332,6.92373371,367.364319,0.045462,HATLAS J141741.9+011824,-
G15.DR1.5056,219.421066,0.0859119967,1.70842123,9.81646729,2454.23364,0.059116,HATLAS J143741.0+000509,-
G15.DR1.5057,215.044037,-0.612851024,0.248469993,2.90369654,37.9539719,0.047735,HATLAS J142010.5-003646,-
G15.DR1.5058,215.935638,1.09853494,0.480295002,4.88272524,164.698242,0.058645,HATLAS J142344.5+010554,-
G15.DR1.50594,215.354904,1.21368599,2.31462145,10.8077698,2445.83398,0.027238,HATLAS J142125.1+011249,-
G15.DR1.506,213.58255,-0.33149901,0.143920004,1.79874659,37.2357368,0.134082,HATLAS J141419.8-001953,-
G15.DR1.5060,217.9095,1.36382401,0.135839999,1.70680904,15.3827934,0.061841,HATLAS J143138.2+012149,-
G15.DR1.50600,220.041992,-0.927266002,3.81663871,12.042345,10899.6768,0.025286,HATLAS J144010.0-005538,-
G15.DR1.5061,215.544266,0.802115977,0.855281532,7.11035442,554.287476,0.062316,HATLAS J142210.6+004807,-
G15.DR1.5062,217.94072,-0.917003989,0.535889983,5.27832413,172.656036,0.049563,HATLAS J143145.7-005501,-
G15.DR1.5063,220.229492,0.724276006,1.19878864,8.47732639,844.679504,0.046204,HATLAS J144055.0+004327,-
G15.DR1.5064,214.629349,-0.00152199995,0.549718022,5.37265921,165.234131,0.045059,HATLAS J141831.0-000005,-
G15.DR1.5065,213.726028,0.495775998,0.722521365,6.429739,323.415375,0.051513,HATLAS J141454.2+002944,-
G15.DR1.5066,214.922333,-0.879683018,0.644900858,5.98134422,262.236755,0.052398,HATLAS J141941.3-005246,-
G15.DR1.5067,220.845993,-0.0591359995,1.72546709,9.8514967,1986.21509,0.046712,HATLAS J144323.0-000332,-
G15.DR1.5068,216.620911,-0.415230006,1.22051752,8.54854393,1143.24243,0.060028,HATLAS J142629.0-002454,-
G15.DR1.507,216.704071,0.888907015,0.21965,2.61411834,65.0139084,0.103516,HATLAS J142648.9+005320,-
G15.DR1.5070,214.669556,0.883695006,1.85359859,10.0992889,2328.21387,0.045929,HATLAS J141840.6+005301,-
G15.DR1.5073,214.284561,0.136987999,2.14028287,10.5687675,3511.34131,0.048097,HATLAS J141708.2+000813,-
G15.DR1.5074,221.042343,-0.492412001,1.10832238,8.16333866,703.730652,0.045711,HATLAS J144410.1-002932,-
G15.DR1.5075,214.220032,1.44303501,0.263260007,3.04813886,40.8300095,0.045971,HATLAS J141652.8+012634,-
G15.DR1.5076,220.41803,0.241962999,0.257970005,2.99679637,38.1212273,0.044644,HATLAS J144140.3+001431,-
G15.DR1.50798,219.18895,1.45455694,2.92755127,11.4505167,4565.29297,0.026048,HATLAS J143645.3+012716,-
G15.DR1.50810,213.080368,0.811406016,2.82469797,11.3598976,4126.21484,0.026241,HATLAS J141219.2+004841,-
G15.DR1.5083,214.243942,0.809533,0.243929997,2.85879445,35.7885895,0.046605,HATLAS J141658.5+004834,-
G15.DR1.5084,218.979416,-0.854633987,0.368950009,4.00417185,103.364357,0.061186,HATLAS J143555.0-005116,-
G15.DR1.5086,218.471725,-0.418940991,1.22465742,8.56198311,918.166382,0.047897,HATLAS J143353.2-002508,-
G15.DR1.5089,217.211823,0.234402999,2.14509058,10.575778,3378.12573,0.046017,HATLAS J142850.8+001403,-
G15.DR1.50896,215.309387,0.086259,2.4717741,10.998807,2931.4729,0.027289,HATLAS J142114.2+000510,-
G15.DR1.509,214.522614,0.889217019,0.119900003,1.52248287,23.1744289,0.100612,HATLAS J141805.4+005321,-
G15.DR1.50925,212.228012,-0.0804610029,2.71477699,11.2563124,3824.83984,0.027306,HATLAS J140854.7-000449,-
G15.DR1.50931,215.711304,0.229438007,3.53685069,11.8865452,8719.88477,0.02672,HATLAS J142250.7+001345,-
G15.DR1.50936,215.589447,0.668475986,3.67374349,11.9656277,10551.501,0.028112,HATLAS J142221.4+004006,-
G15.DR1.5096,217.530197,-0.691869974,0.497655988,5.00913811,139.419067,0.046342,HATLAS J143007.2-004130,-
G15.DR1.5098,214.181152,0.495761991,0.418148994,4.40739441,100.748558,0.046877,HATLAS J141643.4+002944,-
G15.DR1.51,214.364624,-0.426593989,0.12263,1.55433166,67.615799,0.331319,HATLAS J141727.5-002535,-
G15.DR1.510,215.562927,1.10304999,0.116810001,1.48629057,25.6732044,0.138606,HATLAS J142215.1+010610,-
